device_code,Auto filled link for health check ,timezone,MP type
339678-32,"""https://us.dunkindonuts.switchboardcms.com/device/339678-32/screenshot/"",",America/New_York,DD FC
339678-33,"""https://us.dunkindonuts.switchboardcms.com/device/339678-33/screenshot/"",",America/New_York,DD FC
339678-34,"""https://us.dunkindonuts.switchboardcms.com/device/339678-34/screenshot/"",",America/New_York,DD FC
339679-31,"""https://us.dunkindonuts.switchboardcms.com/device/339679-31/screenshot/"",",America/New_York,DD FC
339679-32,"""https://us.dunkindonuts.switchboardcms.com/device/339679-32/screenshot/"",",America/New_York,DD FC
339679-33,"""https://us.dunkindonuts.switchboardcms.com/device/339679-33/screenshot/"",",America/New_York,DD FC
339679-34,"""https://us.dunkindonuts.switchboardcms.com/device/339679-34/screenshot/"",",America/New_York,DD FC
339681-31,"""https://us.dunkindonuts.switchboardcms.com/device/339681-31/screenshot/"",",America/New_York,DD FC
339681-32,"""https://us.dunkindonuts.switchboardcms.com/device/339681-32/screenshot/"",",America/New_York,DD FC
339681-33,"""https://us.dunkindonuts.switchboardcms.com/device/339681-33/screenshot/"",",America/New_York,DD FC
339681-34,"""https://us.dunkindonuts.switchboardcms.com/device/339681-34/screenshot/"",",America/New_York,DD FC
339701-107,"""https://us.dunkindonuts.switchboardcms.com/device/339701-107/screenshot/"",",America/New_York,ODMB
339701-108,"""https://us.dunkindonuts.switchboardcms.com/device/339701-108/screenshot/"",",America/New_York,ODMB
339701-30,"""https://us.dunkindonuts.switchboardcms.com/device/339701-30/screenshot/"",",America/New_York,OSB
339702-31,"""https://us.dunkindonuts.switchboardcms.com/device/339702-31/screenshot/"",",America/New_York,DD FC
339702-32,"""https://us.dunkindonuts.switchboardcms.com/device/339702-32/screenshot/"",",America/New_York,DD FC
339702-33,"""https://us.dunkindonuts.switchboardcms.com/device/339702-33/screenshot/"",",America/New_York,DD FC
339708-31,"""https://us.dunkindonuts.switchboardcms.com/device/339708-31/screenshot/"",",America/New_York,DD FC
339708-32,"""https://us.dunkindonuts.switchboardcms.com/device/339708-32/screenshot/"",",America/New_York,DD FC
339708-33,"""https://us.dunkindonuts.switchboardcms.com/device/339708-33/screenshot/"",",America/New_York,DD FC
339708-34,"""https://us.dunkindonuts.switchboardcms.com/device/339708-34/screenshot/"",",America/New_York,DD FC
339726-31,"""https://us.dunkindonuts.switchboardcms.com/device/339726-31/screenshot/"",",America/New_York,DD FC
339726-32,"""https://us.dunkindonuts.switchboardcms.com/device/339726-32/screenshot/"",",America/New_York,DD FC
339726-33,"""https://us.dunkindonuts.switchboardcms.com/device/339726-33/screenshot/"",",America/New_York,DD FC
339726-34,"""https://us.dunkindonuts.switchboardcms.com/device/339726-34/screenshot/"",",America/New_York,DD FC
339735-107,"""https://us.dunkindonuts.switchboardcms.com/device/339735-107/screenshot/"",",America/New_York,ODMB
339735-108,"""https://us.dunkindonuts.switchboardcms.com/device/339735-108/screenshot/"",",America/New_York,ODMB
339743-107,"""https://us.dunkindonuts.switchboardcms.com/device/339743-107/screenshot/"",",America/New_York,ODMB
339743-108,"""https://us.dunkindonuts.switchboardcms.com/device/339743-108/screenshot/"",",America/New_York,ODMB
339746-31,"""https://us.dunkindonuts.switchboardcms.com/device/339746-31/screenshot/"",",America/New_York,DD FC
339746-32,"""https://us.dunkindonuts.switchboardcms.com/device/339746-32/screenshot/"",",America/New_York,DD FC
339746-33,"""https://us.dunkindonuts.switchboardcms.com/device/339746-33/screenshot/"",",America/New_York,DD FC
339746-34,"""https://us.dunkindonuts.switchboardcms.com/device/339746-34/screenshot/"",",America/New_York,DD FC
339747-31,"""https://us.dunkindonuts.switchboardcms.com/device/339747-31/screenshot/"",",America/New_York,DD FC
339747-32,"""https://us.dunkindonuts.switchboardcms.com/device/339747-32/screenshot/"",",America/New_York,DD FC
339747-33,"""https://us.dunkindonuts.switchboardcms.com/device/339747-33/screenshot/"",",America/New_York,DD FC
339747-34,"""https://us.dunkindonuts.switchboardcms.com/device/339747-34/screenshot/"",",America/New_York,DD FC
339749-107,"""https://us.dunkindonuts.switchboardcms.com/device/339749-107/screenshot/"",",America/New_York,ODMB
339749-108,"""https://us.dunkindonuts.switchboardcms.com/device/339749-108/screenshot/"",",America/New_York,ODMB
339775-107,"""https://us.dunkindonuts.switchboardcms.com/device/339775-107/screenshot/"",",America/New_York,ODMB
339775-108,"""https://us.dunkindonuts.switchboardcms.com/device/339775-108/screenshot/"",",America/New_York,ODMB
339775-30,"""https://us.dunkindonuts.switchboardcms.com/device/339775-30/screenshot/"",",America/New_York,OSB
339782-107,"""https://us.dunkindonuts.switchboardcms.com/device/339782-107/screenshot/"",",America/New_York,ODMB
339782-108,"""https://us.dunkindonuts.switchboardcms.com/device/339782-108/screenshot/"",",America/New_York,ODMB
339782-31,"""https://us.dunkindonuts.switchboardcms.com/device/339782-31/screenshot/"",",America/New_York,DD FC
339782-32,"""https://us.dunkindonuts.switchboardcms.com/device/339782-32/screenshot/"",",America/New_York,DD FC
339782-33,"""https://us.dunkindonuts.switchboardcms.com/device/339782-33/screenshot/"",",America/New_York,DD FC
339782-34,"""https://us.dunkindonuts.switchboardcms.com/device/339782-34/screenshot/"",",America/New_York,DD FC
339783-31,"""https://us.dunkindonuts.switchboardcms.com/device/339783-31/screenshot/"",",America/New_York,DD FC
339783-32,"""https://us.dunkindonuts.switchboardcms.com/device/339783-32/screenshot/"",",America/New_York,DD FC
339783-33,"""https://us.dunkindonuts.switchboardcms.com/device/339783-33/screenshot/"",",America/New_York,DD FC
339783-34,"""https://us.dunkindonuts.switchboardcms.com/device/339783-34/screenshot/"",",America/New_York,DD FC
339801-31,"""https://us.dunkindonuts.switchboardcms.com/device/339801-31/screenshot/"",",America/Chicago,DD FC
339801-32,"""https://us.dunkindonuts.switchboardcms.com/device/339801-32/screenshot/"",",America/Chicago,DD FC
339801-33,"""https://us.dunkindonuts.switchboardcms.com/device/339801-33/screenshot/"",",America/Chicago,DD FC
339801-34,"""https://us.dunkindonuts.switchboardcms.com/device/339801-34/screenshot/"",",America/Chicago,DD FC
339803-31,"""https://us.dunkindonuts.switchboardcms.com/device/339803-31/screenshot/"",",America/New_York,DD FC
339803-32,"""https://us.dunkindonuts.switchboardcms.com/device/339803-32/screenshot/"",",America/New_York,DD FC
339803-33,"""https://us.dunkindonuts.switchboardcms.com/device/339803-33/screenshot/"",",America/New_York,DD FC
339803-34,"""https://us.dunkindonuts.switchboardcms.com/device/339803-34/screenshot/"",",America/New_York,DD FC
339864-107,"""https://us.dunkindonuts.switchboardcms.com/device/339864-107/screenshot/"",",America/New_York,ODMB
339864-108,"""https://us.dunkindonuts.switchboardcms.com/device/339864-108/screenshot/"",",America/New_York,ODMB
339866-31,"""https://us.dunkindonuts.switchboardcms.com/device/339866-31/screenshot/"",",America/New_York,DD FC
339866-32,"""https://us.dunkindonuts.switchboardcms.com/device/339866-32/screenshot/"",",America/New_York,DD FC
339866-33,"""https://us.dunkindonuts.switchboardcms.com/device/339866-33/screenshot/"",",America/New_York,DD FC
339866-34,"""https://us.dunkindonuts.switchboardcms.com/device/339866-34/screenshot/"",",America/New_York,DD FC
339884-31,"""https://us.dunkindonuts.switchboardcms.com/device/339884-31/screenshot/"",",America/New_York,DD FC
339884-32,"""https://us.dunkindonuts.switchboardcms.com/device/339884-32/screenshot/"",",America/New_York,DD FC
339884-33,"""https://us.dunkindonuts.switchboardcms.com/device/339884-33/screenshot/"",",America/New_York,DD FC
339884-34,"""https://us.dunkindonuts.switchboardcms.com/device/339884-34/screenshot/"",",America/New_York,DD FC
339890-31,"""https://us.dunkindonuts.switchboardcms.com/device/339890-31/screenshot/"",",America/New_York,DD FC
339890-32,"""https://us.dunkindonuts.switchboardcms.com/device/339890-32/screenshot/"",",America/New_York,DD FC
339890-33,"""https://us.dunkindonuts.switchboardcms.com/device/339890-33/screenshot/"",",America/New_York,DD FC
339893-31,"""https://us.dunkindonuts.switchboardcms.com/device/339893-31/screenshot/"",",America/New_York,DD FC
339893-32,"""https://us.dunkindonuts.switchboardcms.com/device/339893-32/screenshot/"",",America/New_York,DD FC
339893-33,"""https://us.dunkindonuts.switchboardcms.com/device/339893-33/screenshot/"",",America/New_York,DD FC
339893-34,"""https://us.dunkindonuts.switchboardcms.com/device/339893-34/screenshot/"",",America/New_York,DD FC
339905-31,"""https://us.dunkindonuts.switchboardcms.com/device/339905-31/screenshot/"",",America/New_York,DD FC
339905-32,"""https://us.dunkindonuts.switchboardcms.com/device/339905-32/screenshot/"",",America/New_York,DD FC
339905-33,"""https://us.dunkindonuts.switchboardcms.com/device/339905-33/screenshot/"",",America/New_York,DD FC
339905-34,"""https://us.dunkindonuts.switchboardcms.com/device/339905-34/screenshot/"",",America/New_York,DD FC
339908-107,"""https://us.dunkindonuts.switchboardcms.com/device/339908-107/screenshot/"",",America/New_York,ODMB
339908-108,"""https://us.dunkindonuts.switchboardcms.com/device/339908-108/screenshot/"",",America/New_York,ODMB
339910-31,"""https://us.dunkindonuts.switchboardcms.com/device/339910-31/screenshot/"",",America/New_York,DD FC
339910-32,"""https://us.dunkindonuts.switchboardcms.com/device/339910-32/screenshot/"",",America/New_York,DD FC
339910-33,"""https://us.dunkindonuts.switchboardcms.com/device/339910-33/screenshot/"",",America/New_York,DD FC
339910-34,"""https://us.dunkindonuts.switchboardcms.com/device/339910-34/screenshot/"",",America/New_York,DD FC
339944-107,"""https://us.dunkindonuts.switchboardcms.com/device/339944-107/screenshot/"",",America/New_York,ODMB
339944-108,"""https://us.dunkindonuts.switchboardcms.com/device/339944-108/screenshot/"",",America/New_York,ODMB
339944-31,"""https://us.dunkindonuts.switchboardcms.com/device/339944-31/screenshot/"",",America/New_York,DD FC
339944-32,"""https://us.dunkindonuts.switchboardcms.com/device/339944-32/screenshot/"",",America/New_York,DD FC
339944-33,"""https://us.dunkindonuts.switchboardcms.com/device/339944-33/screenshot/"",",America/New_York,DD FC
339944-34,"""https://us.dunkindonuts.switchboardcms.com/device/339944-34/screenshot/"",",America/New_York,DD FC
339950-107,"""https://us.dunkindonuts.switchboardcms.com/device/339950-107/screenshot/"",",America/New_York,ODMB
339950-108,"""https://us.dunkindonuts.switchboardcms.com/device/339950-108/screenshot/"",",America/New_York,ODMB
339950-117,"""https://us.dunkindonuts.switchboardcms.com/device/339950-117/screenshot/"",",America/New_York,Presell
339958-31,"""https://us.dunkindonuts.switchboardcms.com/device/339958-31/screenshot/"",",America/New_York,DD FC
339958-32,"""https://us.dunkindonuts.switchboardcms.com/device/339958-32/screenshot/"",",America/New_York,DD FC
339958-33,"""https://us.dunkindonuts.switchboardcms.com/device/339958-33/screenshot/"",",America/New_York,DD FC
339958-34,"""https://us.dunkindonuts.switchboardcms.com/device/339958-34/screenshot/"",",America/New_York,DD FC
339980-31,"""https://us.dunkindonuts.switchboardcms.com/device/339980-31/screenshot/"",",America/Chicago,DD FC
339980-32,"""https://us.dunkindonuts.switchboardcms.com/device/339980-32/screenshot/"",",America/Chicago,DD FC
339980-33,"""https://us.dunkindonuts.switchboardcms.com/device/339980-33/screenshot/"",",America/Chicago,DD FC
339980-34,"""https://us.dunkindonuts.switchboardcms.com/device/339980-34/screenshot/"",",America/Chicago,DD FC
339999-31,"""https://us.dunkindonuts.switchboardcms.com/device/339999-31/screenshot/"",",America/New_York,DD FC
339999-32,"""https://us.dunkindonuts.switchboardcms.com/device/339999-32/screenshot/"",",America/New_York,DD FC
339999-33,"""https://us.dunkindonuts.switchboardcms.com/device/339999-33/screenshot/"",",America/New_York,DD FC
339999-34,"""https://us.dunkindonuts.switchboardcms.com/device/339999-34/screenshot/"",",America/New_York,DD FC
340000-31,"""https://us.dunkindonuts.switchboardcms.com/device/340000-31/screenshot/"",",America/New_York,DD FC
340000-32,"""https://us.dunkindonuts.switchboardcms.com/device/340000-32/screenshot/"",",America/New_York,DD FC
340000-33,"""https://us.dunkindonuts.switchboardcms.com/device/340000-33/screenshot/"",",America/New_York,DD FC
340000-34,"""https://us.dunkindonuts.switchboardcms.com/device/340000-34/screenshot/"",",America/New_York,DD FC
340007-107,"""https://us.dunkindonuts.switchboardcms.com/device/340007-107/screenshot/"",",America/New_York,ODMB
340007-108,"""https://us.dunkindonuts.switchboardcms.com/device/340007-108/screenshot/"",",America/New_York,ODMB
340007-31,"""https://us.dunkindonuts.switchboardcms.com/device/340007-31/screenshot/"",",America/New_York,DD FC
340007-32,"""https://us.dunkindonuts.switchboardcms.com/device/340007-32/screenshot/"",",America/New_York,DD FC
340007-33,"""https://us.dunkindonuts.switchboardcms.com/device/340007-33/screenshot/"",",America/New_York,DD FC
340007-34,"""https://us.dunkindonuts.switchboardcms.com/device/340007-34/screenshot/"",",America/New_York,DD FC
340017-31,"""https://us.dunkindonuts.switchboardcms.com/device/340017-31/screenshot/"",",America/New_York,DD FC
340017-32,"""https://us.dunkindonuts.switchboardcms.com/device/340017-32/screenshot/"",",America/New_York,DD FC
340017-33,"""https://us.dunkindonuts.switchboardcms.com/device/340017-33/screenshot/"",",America/New_York,DD FC
340017-34,"""https://us.dunkindonuts.switchboardcms.com/device/340017-34/screenshot/"",",America/New_York,DD FC
340032-31,"""https://us.dunkindonuts.switchboardcms.com/device/340032-31/screenshot/"",",America/New_York,DD FC
340032-32,"""https://us.dunkindonuts.switchboardcms.com/device/340032-32/screenshot/"",",America/New_York,DD FC
340032-33,"""https://us.dunkindonuts.switchboardcms.com/device/340032-33/screenshot/"",",America/New_York,DD FC
340032-34,"""https://us.dunkindonuts.switchboardcms.com/device/340032-34/screenshot/"",",America/New_York,DD FC
340034-31,"""https://us.dunkindonuts.switchboardcms.com/device/340034-31/screenshot/"",",America/New_York,DD FC
340034-32,"""https://us.dunkindonuts.switchboardcms.com/device/340034-32/screenshot/"",",America/New_York,DD FC
340034-33,"""https://us.dunkindonuts.switchboardcms.com/device/340034-33/screenshot/"",",America/New_York,DD FC
340034-34,"""https://us.dunkindonuts.switchboardcms.com/device/340034-34/screenshot/"",",America/New_York,DD FC
340052-107,"""https://us.dunkindonuts.switchboardcms.com/device/340052-107/screenshot/"",",America/New_York,ODMB
340052-108,"""https://us.dunkindonuts.switchboardcms.com/device/340052-108/screenshot/"",",America/New_York,ODMB
340053-31,"""https://us.dunkindonuts.switchboardcms.com/device/340053-31/screenshot/"",",America/New_York,DD FC
340053-32,"""https://us.dunkindonuts.switchboardcms.com/device/340053-32/screenshot/"",",America/New_York,DD FC
340053-33,"""https://us.dunkindonuts.switchboardcms.com/device/340053-33/screenshot/"",",America/New_York,DD FC
340053-34,"""https://us.dunkindonuts.switchboardcms.com/device/340053-34/screenshot/"",",America/New_York,DD FC
340054-31,"""https://us.dunkindonuts.switchboardcms.com/device/340054-31/screenshot/"",",America/New_York,DD FC
340054-32,"""https://us.dunkindonuts.switchboardcms.com/device/340054-32/screenshot/"",",America/New_York,DD FC
340054-33,"""https://us.dunkindonuts.switchboardcms.com/device/340054-33/screenshot/"",",America/New_York,DD FC
340054-34,"""https://us.dunkindonuts.switchboardcms.com/device/340054-34/screenshot/"",",America/New_York,DD FC
